pgid,startdatum,einddatum,eind_winter,begin_zomer,eind_zomer,begin_winter,zomerpeil,winterpeil,2e_marge_onder,1e_marge_onder,1e_marge_boven,2e_marge_boven,has_error,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16
PG0566,20190101,20231023,01-04,01-05,01-09,01-10,1.5,1.25,25,10,10,25,False
PG2077,20190101,20231031,01-04,01-05,01-09,01-10,0.915,0.915,25,50.5,50.5,25,True,,,,,,,,,,,,,,,boven marges are wrong  we expected 0 < _1e_marge_boven < _2e_marge_boven,onder marges are wrong  we expected 0 < _1e_marge_onder < _2e_marge_onder
PG0064,20190101,20230717,01-04,01-05,01-09,01-10,1.65,1.45,25,10,10,25,False
PG0848,20190101,20230717,01-04,01-05,01-09,01-10,2,2,25,10,10,25,False
PG0656,20190101,20221115,01-04,01-05,01-09,01-10,1.3,1,25,10,10,25,False
PG0163,20190101,20221115,01-04,01-05,01-09,01-10,1,0.8,25,10,10,25,False
PG2199,20190101,20231031,01-04,01-05,01-09,01-10,-2.05,-2.05,25,10,10,25,False
PG0323,20190101,20271130,01-04,01-05,01-09,01-10,-0.5,-0.5,25,10,10,25,False
PG2406,20190101,20231023,01-04,01-05,01-09,01-10,1.8,1.6,25,10,10,25,False
PG0403,20190605,20220605,01-04,01-05,01-09,01-10,-1.8,-1.9,25,10,10,25,False
PG0403,20220605,20250605,01-04,01-05,01-09,01-10,-1.82,-1.92,25,10,10,25,False
PG0403,20250605,20280605,01-04,01-05,01-09,01-10,-1.84,-1.94,25,10,10,25,False
PG0403,20280605,20310605,01-04,01-05,01-09,01-10,-1.86,-1.96,25,10,10,25,False
PG2109,20190101,20230717,01-04,01-05,01-09,01-10,1.85,1.7,25,10,10,25,False
PG0061,20190101,20230717,01-04,01-05,01-09,01-10,1.55,1.45,25,10,10,25,False
PG0755,20190101,20250120,01-04,01-05,01-09,01-10,-2.1,-2.15,0,0,0,0,True,,,,,,,,,,,column=2e_marge_onder  err=value '0' must be larger than 1,column=1e_marge_onder  err=value '0' must be larger than 1,column=1e_marge_boven  err=value '0' must be larger than 1,column=2e_marge_boven  err=value '0' must be larger than 1,,
PG0390,20190101,20231023,01-04,01-05,01-09,01-10,0.2,0,25,10,10,25,False
PG0099,20190101,20230717,01-04,01-05,01-09,01-10,2.8,2.6,25,10,10,25,False
PG0015,20190101,20221115,01-04,01-05,01-09,01-10,2.4,2.15,25,10,10,25,False
PG0014,20190101,20221115,01-04,01-05,01-09,01-10,2.1,1.8,25,10,10,25,False
PG2338,20190101,20230404,01-04,01-05,01-09,01-10,,,25,10,10,25,True,,,,,,,,,column=zomerpeil  err=could not convert column zomerpeil value '' to target_dtype <class 'float'>,column=winterpeil  err=could not convert column winterpeil value '' to target_dtype <class 'float'>,,,,,,
PG2337,20190101,20230404,01-04,01-05,01-09,01-10,,,25,10,10,25,True,,,,,,,,,column=zomerpeil  err=could not convert column zomerpeil value '' to target_dtype <class 'float'>,column=winterpeil  err=could not convert column winterpeil value '' to target_dtype <class 'float'>,,,,,,
PG2335,20190101,20230404,01-04,01-05,01-09,01-10,,,25,10,10,25,True,,,,,,,,,column=zomerpeil  err=could not convert column zomerpeil value '' to target_dtype <class 'float'>,column=winterpeil  err=could not convert column winterpeil value '' to target_dtype <class 'float'>,,,,,,
PG2336,20190101,20230404,01-04,01-05,01-09,01-10,,,25,10,10,25,True,,,,,,,,,column=zomerpeil  err=could not convert column zomerpeil value '' to target_dtype <class 'float'>,column=winterpeil  err=could not convert column winterpeil value '' to target_dtype <class 'float'>,,,,,,
PG2334,20190101,20230404,01-04,01-05,01-09,01-10,,,25,10,10,25,True,,,,,,,,,column=zomerpeil  err=could not convert column zomerpeil value '' to target_dtype <class 'float'>,column=winterpeil  err=could not convert column winterpeil value '' to target_dtype <class 'float'>,,,,,,
PG2333,20190101,20230404,01-04,01-05,01-09,01-10,,,25,10,10,25,True,,,,,,,,,column=zomerpeil  err=could not convert column zomerpeil value '' to target_dtype <class 'float'>,column=winterpeil  err=could not convert column winterpeil value '' to target_dtype <class 'float'>,,,,,,
PG2332,20190101,20230404,01-04,01-05,01-09,01-10,,,25,10,10,25,True,,,,,,,,,column=zomerpeil  err=could not convert column zomerpeil value '' to target_dtype <class 'float'>,column=winterpeil  err=could not convert column winterpeil value '' to target_dtype <class 'float'>,,,,,,
